EventID,EmployeeID,EventType,EventDate,Detail
EVT-HIRE-E01954,E01954,Hire,2025-06-06,
EVT-HIRE-E01955,E01955,Hire,2022-02-14,
EVT-HIRE-E01956,E01956,Hire,2023-12-11,
EVT-HIRE-E01957,E01957,Hire,2020-12-04,
EVT-HIRE-E01958,E01958,Hire,2020-11-24,
EVT-HIRE-E01959,E01959,Hire,2022-04-23,
EVT-HIRE-E01960,E01960,Hire,2023-04-23,
EVT-HIRE-E01961,E01961,Hire,2020-05-04,
EVT-EXIT-E01961,E01961,Exit,2020-09-01,Layoff
EVT-HIRE-E01962,E01962,Hire,2023-02-12,
EVT-HIRE-E01963,E01963,Hire,2024-07-31,
EVT-HIRE-E01964,E01964,Hire,2020-01-18,
EVT-HIRE-E01965,E01965,Hire,2022-04-17,
EVT-HIRE-E01966,E01966,Hire,2023-09-15,
EVT-HIRE-E01967,E01967,Hire,2023-01-15,
EVT-EXIT-E01967,E01967,Exit,2023-05-08,Resigned
EVT-HIRE-E01968,E01968,Hire,2023-01-02,
EVT-HIRE-E01969,E01969,Hire,2020-04-08,
EVT-HIRE-E01970,E01970,Hire,2023-03-17,
EVT-EXIT-E01970,E01970,Exit,2023-05-23,Layoff
EVT-HIRE-E01971,E01971,Hire,2022-04-05,
EVT-HIRE-E01972,E01972,Hire,2024-07-19,
EVT-HIRE-E01973,E01973,Hire,2024-05-07,
EVT-HIRE-E01974,E01974,Hire,2020-07-11,
EVT-HIRE-E01975,E01975,Hire,2022-09-18,
EVT-HIRE-E01976,E01976,Hire,2023-08-18,
EVT-HIRE-E01977,E01977,Hire,2021-04-01,
EVT-HIRE-E01978,E01978,Hire,2024-06-29,
EVT-HIRE-E01979,E01979,Hire,2023-12-17,
EVT-HIRE-E01980,E01980,Hire,2023-11-09,
EVT-EXIT-E01980,E01980,Exit,2024-01-22,Resigned
EVT-HIRE-E01981,E01981,Hire,2020-10-30,
EVT-HIRE-E01982,E01982,Hire,2025-09-13,
EVT-HIRE-E01983,E01983,Hire,2021-06-10,
EVT-HIRE-E01984,E01984,Hire,2023-05-08,
EVT-HIRE-E01985,E01985,Hire,2025-07-10,
EVT-HIRE-E01986,E01986,Hire,2021-11-18,
EVT-HIRE-E01987,E01987,Hire,2024-05-24,
EVT-HIRE-E01988,E01988,Hire,2025-06-06,
EVT-EXIT-E01988,E01988,Exit,2025-10-20,Resigned
EVT-HIRE-E01989,E01989,Hire,2025-02-11,
EVT-EXIT-E01989,E01989,Exit,2025-05-03,Relocation
EVT-HIRE-E01990,E01990,Hire,2025-11-17,
EVT-HIRE-E01991,E01991,Hire,2024-11-18,
EVT-EXIT-E01991,E01991,Exit,2025-03-11,Resigned
EVT-HIRE-E01992,E01992,Hire,2024-12-22,
EVT-EXIT-E01992,E01992,Exit,2025-02-15,Resigned
EVT-HIRE-E01993,E01993,Hire,2023-03-07,
EVT-EXIT-E01993,E01993,Exit,2023-06-15,Relocation
EVT-HIRE-E01994,E01994,Hire,2020-03-09,
EVT-HIRE-E01995,E01995,Hire,2024-12-04,
EVT-HIRE-E01996,E01996,Hire,2021-08-12,
EVT-HIRE-E01997,E01997,Hire,2023-09-15,
EVT-HIRE-E01998,E01998,Hire,2020-09-25,
EVT-HIRE-E01999,E01999,Hire,2021-03-30,
EVT-EXIT-E01999,E01999,Exit,2021-06-23,Resigned
EVT-HIRE-E02000,E02000,Hire,2020-08-04,
EVT-HIRE-E02001,E02001,Hire,2020-06-15,
EVT-HIRE-E02002,E02002,Hire,2022-10-12,
EVT-HIRE-E02003,E02003,Hire,2023-02-05,
EVT-HIRE-E02004,E02004,Hire,2023-03-01,
EVT-HIRE-E02005,E02005,Hire,2020-03-14,
EVT-HIRE-E02006,E02006,Hire,2021-09-10,
EVT-HIRE-E02007,E02007,Hire,2022-02-07,
EVT-HIRE-E02008,E02008,Hire,2024-08-11,
EVT-HIRE-E02009,E02009,Hire,2020-11-14,
EVT-HIRE-E02010,E02010,Hire,2022-10-17,
EVT-HIRE-E02011,E02011,Hire,2022-07-10,
EVT-HIRE-E02012,E02012,Hire,2020-07-30,
EVT-HIRE-E02013,E02013,Hire,2025-02-08,
EVT-HIRE-E02014,E02014,Hire,2025-05-08,
EVT-HIRE-E02015,E02015,Hire,2024-11-22,
EVT-EXIT-E02015,E02015,Exit,2024-12-29,Retirement
EVT-HIRE-E02016,E02016,Hire,2021-11-27,
EVT-HIRE-E02017,E02017,Hire,2022-09-14,
EVT-EXIT-E02017,E02017,Exit,2022-12-31,Resigned
EVT-HIRE-E02018,E02018,Hire,2025-07-05,
EVT-HIRE-E02019,E02019,Hire,2021-05-23,
EVT-HIRE-E02020,E02020,Hire,2021-03-14,
EVT-HIRE-E02021,E02021,Hire,2020-01-13,
EVT-HIRE-E02022,E02022,Hire,2020-12-24,
EVT-HIRE-E02023,E02023,Hire,2024-12-02,
EVT-HIRE-E02024,E02024,Hire,2024-12-21,
EVT-EXIT-E02024,E02024,Exit,2025-03-30,Resigned
EVT-HIRE-E02025,E02025,Hire,2021-11-12,
EVT-EXIT-E02025,E02025,Exit,2022-03-25,Resigned
EVT-HIRE-E02026,E02026,Hire,2020-02-13,
EVT-EXIT-E02026,E02026,Exit,2020-04-05,Retirement
EVT-HIRE-E02027,E02027,Hire,2020-10-14,
EVT-EXIT-E02027,E02027,Exit,2020-12-31,Resigned
EVT-HIRE-E02028,E02028,Hire,2024-06-11,
EVT-HIRE-E02029,E02029,Hire,2025-11-18,
EVT-EXIT-E02029,E02029,Exit,2025-12-03,Resigned
EVT-HIRE-E02030,E02030,Hire,2024-11-02,
EVT-HIRE-E02031,E02031,Hire,2024-09-02,
EVT-EXIT-E02031,E02031,Exit,2024-12-03,Resigned
EVT-HIRE-E02032,E02032,Hire,2021-11-30,
EVT-EXIT-E02032,E02032,Exit,2022-02-22,Retirement
EVT-HIRE-E02033,E02033,Hire,2022-05-04,
EVT-HIRE-E02034,E02034,Hire,2023-11-21,
EVT-HIRE-E02035,E02035,Hire,2020-05-07,
EVT-EXIT-E02035,E02035,Exit,2020-09-10,Resigned
EVT-HIRE-E02036,E02036,Hire,2024-04-07,
EVT-HIRE-E02037,E02037,Hire,2025-08-19,
EVT-HIRE-E02038,E02038,Hire,2021-12-17,
EVT-HIRE-E02039,E02039,Hire,2021-06-10,
EVT-HIRE-E02040,E02040,Hire,2024-10-05,
EVT-EXIT-E02040,E02040,Exit,2024-12-08,Relocation
EVT-HIRE-E02041,E02041,Hire,2020-12-01,
EVT-HIRE-E02042,E02042,Hire,2021-02-21,
EVT-HIRE-E02043,E02043,Hire,2023-09-13,
EVT-HIRE-E02044,E02044,Hire,2022-12-27,
EVT-HIRE-E02045,E02045,Hire,2021-06-21,
EVT-EXIT-E02045,E02045,Exit,2021-11-02,Resigned
EVT-HIRE-E02046,E02046,Hire,2024-03-04,
EVT-HIRE-E02047,E02047,Hire,2020-06-09,
EVT-HIRE-E02048,E02048,Hire,2022-08-29,
EVT-HIRE-E02049,E02049,Hire,2024-04-20,
EVT-EXIT-E02049,E02049,Exit,2024-08-18,Resigned
EVT-HIRE-E02050,E02050,Hire,2023-07-27,
EVT-EXIT-E02050,E02050,Exit,2023-11-07,Layoff
EVT-HIRE-E02051,E02051,Hire,2020-09-26,
EVT-HIRE-E02052,E02052,Hire,2021-01-12,
EVT-HIRE-E02053,E02053,Hire,2024-01-07,
EVT-HIRE-E02054,E02054,Hire,2022-12-05,
EVT-HIRE-E02055,E02055,Hire,2022-11-27,
EVT-HIRE-E02056,E02056,Hire,2021-02-27,
EVT-HIRE-E02057,E02057,Hire,2021-08-26,
EVT-HIRE-E02058,E02058,Hire,2021-11-12,
EVT-HIRE-E02059,E02059,Hire,2021-10-25,
EVT-HIRE-E02060,E02060,Hire,2023-09-16,
EVT-HIRE-E02061,E02061,Hire,2024-07-01,
EVT-HIRE-E02062,E02062,Hire,2023-09-01,
EVT-HIRE-E02063,E02063,Hire,2021-06-12,
EVT-HIRE-E02064,E02064,Hire,2024-03-01,
EVT-EXIT-E02064,E02064,Exit,2024-04-27,Resigned
EVT-HIRE-E02065,E02065,Hire,2020-11-04,
EVT-HIRE-E02066,E02066,Hire,2021-12-26,
EVT-HIRE-E02067,E02067,Hire,2022-07-15,
EVT-HIRE-E02068,E02068,Hire,2022-02-11,
EVT-EXIT-E02068,E02068,Exit,2022-04-23,Resigned
EVT-HIRE-E02069,E02069,Hire,2024-04-08,
EVT-HIRE-E02070,E02070,Hire,2020-09-30,
EVT-EXIT-E02070,E02070,Exit,2020-12-08,Retirement
EVT-HIRE-E02071,E02071,Hire,2020-12-29,
EVT-HIRE-E02072,E02072,Hire,2025-12-20,
EVT-EXIT-E02072,E02072,Exit,2025-12-30,Resigned
EVT-HIRE-E02073,E02073,Hire,2025-03-31,
EVT-EXIT-E02073,E02073,Exit,2025-05-12,Resigned
EVT-HIRE-E02074,E02074,Hire,2025-05-08,
EVT-EXIT-E02074,E02074,Exit,2025-09-17,Resigned
EVT-HIRE-E02075,E02075,Hire,2020-11-27,
EVT-EXIT-E02075,E02075,Exit,2021-01-13,Performance / Termination
EVT-HIRE-E02076,E02076,Hire,2021-10-18,
EVT-HIRE-E02077,E02077,Hire,2024-08-30,
EVT-HIRE-E02078,E02078,Hire,2020-04-11,
EVT-HIRE-E02079,E02079,Hire,2024-02-11,
EVT-HIRE-E02080,E02080,Hire,2025-12-06,
EVT-HIRE-E02081,E02081,Hire,2022-07-25,
EVT-HIRE-E02082,E02082,Hire,2022-11-22,
EVT-HIRE-E02083,E02083,Hire,2020-04-24,
EVT-HIRE-E02084,E02084,Hire,2025-11-12,
EVT-EXIT-E02084,E02084,Exit,2025-11-27,Resigned
EVT-HIRE-E02085,E02085,Hire,2020-12-18,
EVT-HIRE-E02086,E02086,Hire,2024-10-12,
EVT-HIRE-E02087,E02087,Hire,2025-03-26,
EVT-HIRE-E02088,E02088,Hire,2021-07-16,
EVT-HIRE-E02089,E02089,Hire,2020-08-12,
EVT-HIRE-E02090,E02090,Hire,2024-08-23,
EVT-HIRE-E02091,E02091,Hire,2022-11-11,
EVT-HIRE-E02092,E02092,Hire,2024-07-14,
EVT-HIRE-E02093,E02093,Hire,2021-03-15,
EVT-HIRE-E02094,E02094,Hire,2023-01-15,
EVT-EXIT-E02094,E02094,Exit,2023-02-17,Layoff
EVT-HIRE-E02095,E02095,Hire,2021-12-11,
EVT-HIRE-E02096,E02096,Hire,2020-09-10,
EVT-HIRE-E02097,E02097,Hire,2024-06-27,
EVT-HIRE-E02098,E02098,Hire,2025-05-08,
EVT-HIRE-E02099,E02099,Hire,2020-11-02,
EVT-EXIT-E02099,E02099,Exit,2021-01-04,Resigned
EVT-HIRE-E02100,E02100,Hire,2023-02-12,
EVT-HIRE-E02101,E02101,Hire,2024-08-16,
EVT-HIRE-E02102,E02102,Hire,2025-01-27,
EVT-HIRE-E02103,E02103,Hire,2020-02-13,
EVT-HIRE-E02104,E02104,Hire,2024-01-31,
EVT-HIRE-E02105,E02105,Hire,2022-11-20,
EVT-HIRE-E02106,E02106,Hire,2021-02-25,
EVT-HIRE-E02107,E02107,Hire,2023-02-20,
EVT-HIRE-E02108,E02108,Hire,2020-02-17,
EVT-HIRE-E02109,E02109,Hire,2020-02-01,
EVT-HIRE-E02110,E02110,Hire,2025-10-26,
EVT-EXIT-E02110,E02110,Exit,2025-12-25,Relocation
EVT-HIRE-E02111,E02111,Hire,2024-12-02,
EVT-HIRE-E02112,E02112,Hire,2025-11-14,
EVT-HIRE-E02113,E02113,Hire,2024-08-18,
EVT-HIRE-E02114,E02114,Hire,2025-07-08,
EVT-HIRE-E02115,E02115,Hire,2021-07-11,
EVT-EXIT-E02115,E02115,Exit,2021-10-10,Relocation
EVT-HIRE-E02116,E02116,Hire,2021-04-24,
EVT-HIRE-E02117,E02117,Hire,2024-04-03,
EVT-HIRE-E02118,E02118,Hire,2020-07-31,
EVT-HIRE-E02119,E02119,Hire,2024-08-07,
EVT-HIRE-E02120,E02120,Hire,2023-02-10,
EVT-HIRE-E02121,E02121,Hire,2022-01-24,
EVT-HIRE-E02122,E02122,Hire,2025-03-01,
EVT-HIRE-E02123,E02123,Hire,2023-01-14,
EVT-HIRE-E02124,E02124,Hire,2021-03-11,
EVT-HIRE-E02125,E02125,Hire,2025-06-09,
EVT-EXIT-E02125,E02125,Exit,2025-10-21,Performance / Termination
EVT-HIRE-E02126,E02126,Hire,2023-01-15,
EVT-EXIT-E02126,E02126,Exit,2023-03-06,Resigned
EVT-HIRE-E02127,E02127,Hire,2022-09-05,
EVT-EXIT-E02127,E02127,Exit,2023-01-15,Resigned
EVT-HIRE-E02128,E02128,Hire,2024-11-16,
EVT-HIRE-E02129,E02129,Hire,2023-07-18,
EVT-HIRE-E02130,E02130,Hire,2022-11-05,
EVT-HIRE-E02131,E02131,Hire,2024-10-09,
EVT-EXIT-E02131,E02131,Exit,2025-02-10,Resigned
EVT-HIRE-E02132,E02132,Hire,2020-07-06,
EVT-HIRE-E02133,E02133,Hire,2022-01-15,
EVT-HIRE-E02134,E02134,Hire,2025-02-02,
EVT-HIRE-E02135,E02135,Hire,2022-04-16,
EVT-HIRE-E02136,E02136,Hire,2025-02-07,
EVT-HIRE-E02137,E02137,Hire,2023-02-14,
EVT-HIRE-E02138,E02138,Hire,2020-07-15,
EVT-HIRE-E02139,E02139,Hire,2022-08-18,
EVT-HIRE-E02140,E02140,Hire,2022-11-05,
EVT-HIRE-E02141,E02141,Hire,2020-08-23,
EVT-HIRE-E02142,E02142,Hire,2025-11-24,
EVT-HIRE-E02143,E02143,Hire,2025-11-30,
EVT-EXIT-E02143,E02143,Exit,2025-12-15,Relocation
EVT-HIRE-E02144,E02144,Hire,2022-11-19,
EVT-HIRE-E02145,E02145,Hire,2023-09-07,
EVT-EXIT-E02145,E02145,Exit,2023-12-06,Resigned
EVT-HIRE-E02146,E02146,Hire,2021-05-21,
EVT-EXIT-E02146,E02146,Exit,2021-07-28,Retirement
EVT-HIRE-E02147,E02147,Hire,2022-06-01,
EVT-HIRE-E02148,E02148,Hire,2020-03-09,
EVT-EXIT-E02148,E02148,Exit,2020-06-26,Resigned
EVT-HIRE-E02149,E02149,Hire,2021-11-19,
EVT-HIRE-E02150,E02150,Hire,2022-01-12,
EVT-EXIT-E02150,E02150,Exit,2022-05-24,Resigned
EVT-HIRE-E02151,E02151,Hire,2023-09-25,
EVT-HIRE-E02152,E02152,Hire,2020-02-14,
EVT-EXIT-E02152,E02152,Exit,2020-06-27,Retirement
EVT-HIRE-E02153,E02153,Hire,2024-02-26,
EVT-HIRE-E02154,E02154,Hire,2022-09-15,
EVT-EXIT-E02154,E02154,Exit,2023-01-13,Retirement
EVT-HIRE-E02155,E02155,Hire,2022-04-06,
EVT-HIRE-E02156,E02156,Hire,2022-05-30,
EVT-EXIT-E02156,E02156,Exit,2022-07-26,Retirement
EVT-HIRE-E02157,E02157,Hire,2023-01-31,
EVT-HIRE-E02158,E02158,Hire,2021-11-15,
EVT-HIRE-E02159,E02159,Hire,2024-09-08,
EVT-HIRE-E02160,E02160,Hire,2021-05-24,
EVT-EXIT-E02160,E02160,Exit,2021-10-20,Resigned
EVT-HIRE-E02161,E02161,Hire,2024-05-28,
EVT-HIRE-E02162,E02162,Hire,2025-06-01,
EVT-HIRE-E02163,E02163,Hire,2023-02-28,
EVT-HIRE-E02164,E02164,Hire,2025-08-04,
EVT-HIRE-E02165,E02165,Hire,2021-11-26,
EVT-HIRE-E02166,E02166,Hire,2023-04-21,
EVT-HIRE-E02167,E02167,Hire,2023-09-03,
EVT-HIRE-E02168,E02168,Hire,2025-02-13,
EVT-HIRE-E02169,E02169,Hire,2024-07-15,
EVT-HIRE-E02170,E02170,Hire,2022-01-27,
EVT-EXIT-E02170,E02170,Exit,2022-03-20,Performance / Termination
EVT-HIRE-E02171,E02171,Hire,2023-10-30,
EVT-HIRE-E02172,E02172,Hire,2025-04-01,
EVT-HIRE-E02173,E02173,Hire,2024-02-22,
EVT-HIRE-E02174,E02174,Hire,2024-07-30,
EVT-HIRE-E02175,E02175,Hire,2021-09-08,
EVT-HIRE-E02176,E02176,Hire,2024-09-05,
EVT-HIRE-E02177,E02177,Hire,2020-04-15,
EVT-EXIT-E02177,E02177,Exit,2020-06-13,Layoff
EVT-HIRE-E02178,E02178,Hire,2021-12-01,
EVT-HIRE-E02179,E02179,Hire,2024-01-25,
EVT-EXIT-E02179,E02179,Exit,2024-03-13,Retirement
EVT-HIRE-E02180,E02180,Hire,2021-10-16,
EVT-HIRE-E02181,E02181,Hire,2023-02-21,
EVT-HIRE-E02182,E02182,Hire,2023-10-02,
EVT-HIRE-E02183,E02183,Hire,2023-01-16,
EVT-HIRE-E02184,E02184,Hire,2020-06-16,
EVT-HIRE-E02185,E02185,Hire,2023-05-10,
EVT-HIRE-E02186,E02186,Hire,2020-04-14,
EVT-HIRE-E02187,E02187,Hire,2021-07-10,
EVT-EXIT-E02187,E02187,Exit,2021-09-26,Resigned
EVT-HIRE-E02188,E02188,Hire,2022-12-10,
EVT-HIRE-E02189,E02189,Hire,2024-05-09,
EVT-HIRE-E02190,E02190,Hire,2022-08-23,
EVT-HIRE-E02191,E02191,Hire,2023-04-29,
EVT-HIRE-E02192,E02192,Hire,2021-07-23,
EVT-EXIT-E02192,E02192,Exit,2021-09-13,Resigned
EVT-HIRE-E02193,E02193,Hire,2023-09-13,
EVT-HIRE-E02194,E02194,Hire,2022-04-12,
EVT-HIRE-E02195,E02195,Hire,2020-05-22,
EVT-HIRE-E02196,E02196,Hire,2023-07-14,
EVT-HIRE-E02197,E02197,Hire,2023-11-06,
EVT-HIRE-E02198,E02198,Hire,2021-08-03,
EVT-EXIT-E02198,E02198,Exit,2021-10-27,Retirement
EVT-HIRE-E02199,E02199,Hire,2025-01-08,
EVT-EXIT-E02199,E02199,Exit,2025-03-19,Resigned
EVT-HIRE-E02200,E02200,Hire,2020-07-29,
EVT-HIRE-E02201,E02201,Hire,2020-02-01,
EVT-EXIT-E02201,E02201,Exit,2020-06-24,Resigned
EVT-HIRE-E02202,E02202,Hire,2022-09-03,
EVT-EXIT-E02202,E02202,Exit,2022-10-26,Performance / Termination
EVT-HIRE-E02203,E02203,Hire,2024-08-18,
EVT-HIRE-E02204,E02204,Hire,2020-01-26,
EVT-HIRE-E02205,E02205,Hire,2024-02-04,
EVT-HIRE-E02206,E02206,Hire,2021-07-19,
EVT-HIRE-E02207,E02207,Hire,2022-11-20,
EVT-HIRE-E02208,E02208,Hire,2023-07-28,
EVT-HIRE-E02209,E02209,Hire,2024-12-09,
EVT-HIRE-E02210,E02210,Hire,2021-09-07,
EVT-HIRE-E02211,E02211,Hire,2021-07-06,
EVT-HIRE-E02212,E02212,Hire,2023-05-30,
EVT-HIRE-E02213,E02213,Hire,2025-06-06,
EVT-EXIT-E02213,E02213,Exit,2025-10-02,Resigned
EVT-HIRE-E02214,E02214,Hire,2021-03-11,
EVT-HIRE-E02215,E02215,Hire,2024-01-31,
EVT-HIRE-E02216,E02216,Hire,2023-08-27,
EVT-HIRE-E02217,E02217,Hire,2025-07-18,
EVT-HIRE-E02218,E02218,Hire,2022-04-22,
EVT-HIRE-E02219,E02219,Hire,2025-04-20,
EVT-HIRE-E02220,E02220,Hire,2021-09-30,
EVT-HIRE-E02221,E02221,Hire,2025-02-09,
EVT-HIRE-E02222,E02222,Hire,2022-04-26,
EVT-HIRE-E02223,E02223,Hire,2022-11-05,
EVT-HIRE-E02224,E02224,Hire,2021-09-02,
EVT-EXIT-E02224,E02224,Exit,2022-01-19,Performance / Termination
EVT-HIRE-E02225,E02225,Hire,2021-10-04,
EVT-HIRE-E02226,E02226,Hire,2024-02-10,
EVT-HIRE-E02227,E02227,Hire,2020-11-05,
EVT-HIRE-E02228,E02228,Hire,2022-09-08,
EVT-HIRE-E02229,E02229,Hire,2025-09-07,
EVT-HIRE-E02230,E02230,Hire,2025-06-19,
EVT-HIRE-E02231,E02231,Hire,2020-09-01,
EVT-EXIT-E02231,E02231,Exit,2020-10-04,Retirement
EVT-HIRE-E02232,E02232,Hire,2024-06-20,
EVT-HIRE-E02233,E02233,Hire,2020-02-03,
EVT-HIRE-E02234,E02234,Hire,2022-01-04,
EVT-HIRE-E02235,E02235,Hire,2021-08-20,
EVT-HIRE-E02236,E02236,Hire,2023-10-18,
EVT-HIRE-E02237,E02237,Hire,2021-03-08,
EVT-HIRE-E02238,E02238,Hire,2023-04-04,
EVT-EXIT-E02238,E02238,Exit,2023-05-07,Resigned
EVT-HIRE-E02239,E02239,Hire,2024-04-18,
EVT-HIRE-E02240,E02240,Hire,2021-11-27,
EVT-HIRE-E02241,E02241,Hire,2021-09-17,
EVT-HIRE-E02242,E02242,Hire,2020-04-09,
EVT-HIRE-E02243,E02243,Hire,2022-02-10,
EVT-EXIT-E02243,E02243,Exit,2022-06-07,Retirement
EVT-HIRE-E02244,E02244,Hire,2023-03-26,
EVT-HIRE-E02245,E02245,Hire,2025-10-04,
EVT-HIRE-E02246,E02246,Hire,2025-01-21,
EVT-HIRE-E02247,E02247,Hire,2021-12-16,
EVT-HIRE-E02248,E02248,Hire,2024-09-10,
EVT-HIRE-E02249,E02249,Hire,2020-01-20,
EVT-HIRE-E02250,E02250,Hire,2021-01-28,
EVT-HIRE-E02251,E02251,Hire,2022-12-15,
EVT-HIRE-E02252,E02252,Hire,2024-01-29,
EVT-HIRE-E02253,E02253,Hire,2020-06-26,
EVT-EXIT-E02253,E02253,Exit,2020-10-22,Layoff
EVT-HIRE-E02254,E02254,Hire,2023-06-15,
EVT-HIRE-E02255,E02255,Hire,2023-04-28,
EVT-HIRE-E02256,E02256,Hire,2025-09-19,
EVT-HIRE-E02257,E02257,Hire,2021-06-16,
EVT-EXIT-E02257,E02257,Exit,2021-10-27,Layoff
EVT-HIRE-E02258,E02258,Hire,2024-05-29,
EVT-HIRE-E02259,E02259,Hire,2021-02-19,
EVT-HIRE-E02260,E02260,Hire,2024-10-25,
EVT-EXIT-E02260,E02260,Exit,2025-03-05,Resigned
EVT-HIRE-E02261,E02261,Hire,2021-10-29,
EVT-EXIT-E02261,E02261,Exit,2022-01-15,Resigned
EVT-HIRE-E02262,E02262,Hire,2024-02-05,
EVT-HIRE-E02263,E02263,Hire,2022-10-14,
EVT-EXIT-E02263,E02263,Exit,2023-03-05,Resigned
EVT-HIRE-E02264,E02264,Hire,2025-06-02,
EVT-HIRE-E02265,E02265,Hire,2024-04-27,
EVT-HIRE-E02266,E02266,Hire,2022-01-29,
EVT-HIRE-E02267,E02267,Hire,2020-07-28,
EVT-HIRE-E02268,E02268,Hire,2023-10-24,
EVT-EXIT-E02268,E02268,Exit,2024-03-16,Resigned
EVT-HIRE-E02269,E02269,Hire,2020-07-27,
EVT-HIRE-E02270,E02270,Hire,2024-02-04,
EVT-HIRE-E02271,E02271,Hire,2024-07-23,
EVT-HIRE-E02272,E02272,Hire,2021-12-27,
EVT-HIRE-E02273,E02273,Hire,2022-03-29,
EVT-EXIT-E02273,E02273,Exit,2022-05-12,Retirement
EVT-HIRE-E02274,E02274,Hire,2020-04-20,
EVT-HIRE-E02275,E02275,Hire,2024-11-07,
EVT-HIRE-E02276,E02276,Hire,2021-09-03,
EVT-HIRE-E02277,E02277,Hire,2021-05-02,
EVT-EXIT-E02277,E02277,Exit,2021-08-27,Retirement
EVT-HIRE-E02278,E02278,Hire,2022-01-26,
EVT-EXIT-E02278,E02278,Exit,2022-04-22,Layoff
EVT-HIRE-E02279,E02279,Hire,2025-05-31,
EVT-EXIT-E02279,E02279,Exit,2025-07-19,Resigned
EVT-HIRE-E02280,E02280,Hire,2024-09-21,
EVT-EXIT-E02280,E02280,Exit,2024-11-13,Performance / Termination
EVT-HIRE-E02281,E02281,Hire,2024-12-15,
EVT-HIRE-E02282,E02282,Hire,2022-08-23,
EVT-EXIT-E02282,E02282,Exit,2023-01-10,Layoff
EVT-HIRE-E02283,E02283,Hire,2025-02-03,
EVT-EXIT-E02283,E02283,Exit,2025-04-07,Retirement
EVT-HIRE-E02284,E02284,Hire,2020-09-16,
EVT-HIRE-E02285,E02285,Hire,2020-09-04,
EVT-HIRE-E02286,E02286,Hire,2023-06-30,
EVT-HIRE-E02287,E02287,Hire,2024-10-25,
EVT-HIRE-E02288,E02288,Hire,2024-07-22,
EVT-HIRE-E02289,E02289,Hire,2023-07-20,
EVT-HIRE-E02290,E02290,Hire,2020-05-11,
EVT-HIRE-E02291,E02291,Hire,2024-08-31,
EVT-HIRE-E02292,E02292,Hire,2024-03-30,
EVT-HIRE-E02293,E02293,Hire,2022-10-03,
EVT-HIRE-E02294,E02294,Hire,2021-02-25,
EVT-HIRE-E02295,E02295,Hire,2025-08-04,
EVT-EXIT-E02295,E02295,Exit,2025-10-22,Retirement
EVT-HIRE-E02296,E02296,Hire,2020-07-17,
EVT-HIRE-E02297,E02297,Hire,2020-10-15,
EVT-HIRE-E02298,E02298,Hire,2023-09-16,
EVT-HIRE-E02299,E02299,Hire,2021-12-31,
EVT-HIRE-E02300,E02300,Hire,2022-04-06,
EVT-EXIT-E02300,E02300,Exit,2022-08-02,Resigned
EVT-HIRE-E02301,E02301,Hire,2020-04-23,
EVT-HIRE-E02302,E02302,Hire,2024-05-03,
EVT-HIRE-E02303,E02303,Hire,2022-11-20,
EVT-HIRE-E02304,E02304,Hire,2022-03-28,
EVT-HIRE-E02305,E02305,Hire,2021-01-18,
EVT-HIRE-E02306,E02306,Hire,2023-01-01,
EVT-EXIT-E02306,E02306,Exit,2023-05-21,Resigned
EVT-HIRE-E02307,E02307,Hire,2020-04-09,
EVT-HIRE-E02308,E02308,Hire,2023-10-20,
EVT-HIRE-E02309,E02309,Hire,2021-01-30,
EVT-EXIT-E02309,E02309,Exit,2021-04-01,Resigned
EVT-HIRE-E02310,E02310,Hire,2022-04-04,
EVT-EXIT-E02310,E02310,Exit,2022-07-01,Retirement
EVT-HIRE-E02311,E02311,Hire,2024-02-03,
EVT-HIRE-E02312,E02312,Hire,2021-10-14,
EVT-HIRE-E02313,E02313,Hire,2020-01-29,
EVT-HIRE-E02314,E02314,Hire,2020-09-21,
EVT-HIRE-E02315,E02315,Hire,2020-03-21,
EVT-HIRE-E02316,E02316,Hire,2025-08-03,
EVT-HIRE-E02317,E02317,Hire,2022-06-29,
EVT-HIRE-E02318,E02318,Hire,2022-10-27,
EVT-HIRE-E02319,E02319,Hire,2020-08-25,
EVT-EXIT-E02319,E02319,Exit,2020-09-26,Resigned
EVT-HIRE-E02320,E02320,Hire,2024-04-04,
EVT-HIRE-E02321,E02321,Hire,2023-04-30,
EVT-HIRE-E02322,E02322,Hire,2025-07-06,
EVT-HIRE-E02323,E02323,Hire,2024-02-22,
EVT-EXIT-E02323,E02323,Exit,2024-06-20,Resigned
EVT-HIRE-E02324,E02324,Hire,2024-02-07,
EVT-EXIT-E02324,E02324,Exit,2024-06-21,Resigned
EVT-HIRE-E02325,E02325,Hire,2025-11-09,
EVT-HIRE-E02326,E02326,Hire,2022-10-05,
EVT-HIRE-E02327,E02327,Hire,2022-07-03,
EVT-HIRE-E02328,E02328,Hire,2020-11-20,
EVT-EXIT-E02328,E02328,Exit,2021-01-31,Resigned
EVT-HIRE-E02329,E02329,Hire,2024-12-06,
EVT-HIRE-E02330,E02330,Hire,2021-05-05,
EVT-EXIT-E02330,E02330,Exit,2021-08-19,Retirement
EVT-HIRE-E02331,E02331,Hire,2025-11-14,
EVT-HIRE-E02332,E02332,Hire,2025-05-14,
EVT-HIRE-E02333,E02333,Hire,2024-05-02,
EVT-HIRE-E02334,E02334,Hire,2025-12-03,
EVT-HIRE-E02335,E02335,Hire,2023-04-24,
EVT-HIRE-E02336,E02336,Hire,2023-07-10,
