EmployeeID,Gender,Age,MaritalStatus,Education,Department,JobRole,JobLevel,OfficeLocation,EmploymentType,HireDate,ExitDate,IsActive,ExitReason,SalaryAnnual,BonusPct,PerformanceRating,SatisfactionScore,TenureMonths,AbsenteeDays
E00107,Male,29,Married,Bachelor,Operations,Operations Analyst,3,Mumbai,Part-Time,2024-07-23,,True,,80500,5,4,10,17,5
E02349,Male,32,Married,High School,Marketing,SEO Specialist,4,Remote,Full-Time,2025-01-06,,True,,89500,0,3,6,11,11
E02523,Male,30,Married,PhD,IT,IT Support,4,Mumbai,Full-Time,2025-07-25,,True,,210500,5,3,7,5,6
E00166,Male,34,Married,PhD,Research & Development,Data Scientist,3,Remote,Full-Time,2024-06-10,,True,,157000,0,4,3,18,18
E01839,Female,37,Married,Bachelor,Finance,Financial Analyst,4,Delhi,Full-Time,2020-04-21,,True,,145000,5,4,5,69,10
E02526,Male,27,Married,PhD,IT,Data Analyst,3,Bengaluru,Full-Time,2024-02-24,,True,,157000,5,1,6,22,0
E00653,Female,36,Single,Master,Sales,Sales Executive,5,Hyderabad,Full-Time,2025-07-13,,True,,134000,5,4,4,5,5
E00007,Female,38,Married,PhD,Finance,Credit Analyst,5,Remote,Full-Time,2020-02-07,,True,,158000,5,5,8,71,3
E02831,Female,30,Married,Master,Operations,Operations Analyst,2,Delhi,Full-Time,2021-07-16,,True,,79500,20,5,5,54,10
E00314,Male,37,Married,PhD,Operations,Logistics Coordinator,3,Chennai,Full-Time,2024-12-01,,True,,74500,5,5,9,13,8
E00500,Female,33,Single,PhD,Operations,Operations Analyst,4,Delhi,Full-Time,2023-12-26,,True,,116000,15,4,7,24,13
E00524,Female,32,Married,Master,Human Resources,Recruiter,4,Bengaluru,Full-Time,2022-12-28,,True,,82000,5,5,3,36,0
E02148,Female,31,Divorced,Bachelor,Research & Development,Product Engineer,2,Hyderabad,Full-Time,2020-03-09,2020-06-26,False,Resigned,148500,5,4,6,3,11
E00335,Female,31,Married,Master,Operations,Logistics Coordinator,3,Delhi,Full-Time,2022-01-07,2022-05-11,False,Relocation,119000,0,5,4,4,5
E01395,Female,28,Married,Diploma,Customer Support,Support Lead,3,Delhi,Full-Time,2022-03-29,,True,,75000,0,3,7,45,5
E01857,Male,41,Married,Bachelor,Customer Support,Support Agent,7,Bengaluru,Full-Time,2023-04-04,,True,,133500,5,5,5,33,0
E02757,Male,25,Married,Master,Customer Support,Support Lead,1,Delhi,Full-Time,2020-05-04,2020-08-10,False,Layoff,66500,0,5,8,3,5
E02001,Male,27,Single,PhD,Sales,Account Executive,1,Bengaluru,Full-Time,2020-06-15,,True,,90500,5,4,6,67,3
E01119,Female,34,Single,Bachelor,Research & Development,Product Engineer,6,Mumbai,Full-Time,2025-01-01,2025-02-02,False,Resigned,246500,0,4,9,1,0
E01292,Male,31,Married,Bachelor,Customer Support,Escalation Specialist,3,Chennai,Full-Time,2025-12-21,,True,,53500,0,2,6,1,4
E02840,Male,31,Divorced,Master,Finance,Credit Analyst,1,Bengaluru,Full-Time,2020-12-13,,True,,100500,0,4,4,61,5
E02858,Male,31,Married,Diploma,IT,DevOps Engineer,2,Chennai,Full-Time,2024-08-13,,True,,113000,20,2,10,16,10
E02515,Male,30,Married,High School,Operations,Operations Analyst,1,Delhi,Full-Time,2024-08-07,2024-10-16,False,Resigned,84500,5,3,7,2,6
E02087,Female,46,Single,High School,,Financial Analyst,7,Delhi,Full-Time,2025-03-26,,True,,215000,5,5,5,9,2
E02173,Male,30,Married,PhD,Operations,Logistics Coordinator,1,Delhi,Full-Time,2024-02-22,,True,,62000,10,3,6,22,0
E02508,Unknown,41,Single,Master,Marketing,Marketing Analyst,6,Mumbai,Full-Time,2021-08-12,,True,,89500,10,2,5,53,11
E02282,Male,26,Single,PhD,Marketing,Content Writer,2,Delhi,Full-Time,2022-08-23,2023-01-10,False,Layoff,65500,0,5,6,4,0
E01393,Female,38,Married,High School,Finance,Accountant,3,Mumbai,Full-Time,2020-06-03,,True,,115000,15,5,5,67,0
E01102,Male,29,Married,PhD,Sales,Account Executive,4,Chennai,Full-Time,2023-04-01,,True,,114000,0,5,6,33,4
E00640,Female,25,Married,High School,Finance,Financial Analyst,2,Mumbai,Full-Time,2025-01-06,,True,,97500,0,3,8,11,2
E02885,Female,32,Married,Bachelor,Finance,Financial Analyst,3,Remote,Full-Time,2021-11-28,,True,,90500,0,4,4,49,12
E01500,Male,30,Single,Master,IT,DevOps Engineer,1,Mumbai,Full-Time,2023-10-12,,True,,138000,0,5,6,27,5
E00552,Female,44,Married,High School,Customer Support,Escalation Specialist,6,Bengaluru,Full-Time,2025-08-10,2025-11-19,False,Resigned,103000,0,4,9,3,0
E01814,Male,24,Single,Master,IT,Software Engineer,1,Bengaluru,Full-Time,2022-08-29,,True,,102000,20,4,8,40,6
E01642,male,43,Married,PhD,Research & Development,Research Scientist,6,Chennai,Full-Time,2022-02-01,,True,,179500,20,4,9,47,0
E01038,Male,24,Married,Master,Human Resources,HR Generalist,1,Mumbai,Full-Time,2025-11-28,,True,,98000,20,3,10,1,13
E02142,Male,28,Married,High School,Human Resources,Recruiter,3,Mumbai,Full-Time,2025-11-24,,True,,120500,10,2,3,1,4
E02812,Male,34,Single,High School,Finance,Accountant,3,Mumbai,Full-Time,2024-06-14,,True,,117000,5,4,5,18,6
E01739,Unknown,32,Married,High School,Sales,Account Executive,2,Delhi,Full-Time,2024-12-02,2025-04-24,False,Resigned,82000,15,2,7,4,4
E01472,Male,27,Divorced,Bachelor,Sales,Business Development,3,Bengaluru,Full-Time,2023-08-03,,True,,108500,10,4,5,29,8
E00972,Female,35,Single,High School,Sales,Account Executive,2,Bengaluru,Contract,2023-07-28,2023-11-26,False,Relocation,78500,15,5,4,4,2
E02399,Male,38,Single,High School,Research & Development,Research Scientist,3,Bengaluru,Part-Time,2024-12-15,,True,,190500,10,5,7,12,10
E01771,Male,32,Single,High School,Sales,Business Development,2,Bengaluru,Full-Time,2020-03-31,2020-07-27,False,Layoff,89500,20,4,6,3,5
E00632,Female,27,Divorced,PhD,Customer Support,Escalation Specialist,3,Chennai,Full-Time,2024-01-25,,True,,82000,10,2,3,23,11
E00746,Male,32,Single,High School,Operations,Quality Analyst,3,Hyderabad,Full-Time,2023-06-10,,True,,101500,5,5,4,31,6
E01527,Male,32,Married,Master,Operations,Quality Analyst,1,Remote,Full-Time,2022-10-02,2023-01-23,False,Retirement,76500,0,5,4,3,3
E01524,Male,34,Married,Bachelor,Finance,Credit Analyst,1,Mumbai,Full-Time,2022-07-09,,True,,110000,0,3,4,42,3
E00227,Female,38,Divorced,Bachelor,Sales,Business Development,4,Delhi,Full-Time,2025-12-24,2025-12-30,False,Retirement,141000,5,4,3,1,5
E00154,Male,33,Married,Master,Sales,Account Executive,4,Delhi,Full-Time,2023-04-02,,True,,150000,0,5,7,33,4
E00388,Male,31,Married,High School,Operations,Logistics Coordinator,1,Delhi,Full-Time,2023-11-28,,True,,74500,5,5,5,25,12
E01829,Female,31,Married,Bachelor,Operations,Operations Analyst,2,Remote,Full-Time,2022-07-08,,True,,109000,5,3,5,42,11
E02015,Male,26,Single,Bachelor,Customer Support,Support Agent,1,Remote,Full-Time,2024-11-22,2024-12-29,False,Retirement,61500,0,4,7,1,2
E02555,Male,33,Divorced,Master,Sales,Business Development,3,Mumbai,Full-Time,2022-08-28,,True,,98000,0,3,4,40,5
E01906,Unknown,39,Married,Bachelor,Research & Development,Product Engineer,6,Chennai,Full-Time,2025-11-01,,True,,180000,10,5,9,2,14
E01011,Female,27,Single,High School,Operations,Quality Analyst,1,Remote,Full-Time,2025-11-20,,True,,71000,5,5,10,1,10
E00749,Female,32,Married,Bachelor,Customer Support,Support Agent,2,Delhi,Full-Time,2023-03-21,,True,,70000,0,4,10,33,3
E02379,Female,38,Married,Master,Sales,Account Executive,5,Bengaluru,Full-Time,2020-12-13,,True,,166000,0,4,6,61,0
E01865,Female,34,Married,High School,,Support Lead,2,Bengaluru,Full-Time,2025-01-27,,True,,69500,0,4,5,11,7
E00794,Male,34,Divorced,Diploma,Operations,Quality Analyst,2,Chennai,Full-Time,2022-08-14,,True,,80500,5,5,7,41,3
E01729,Male,31,Divorced,Diploma,Operations,Operations Analyst,2,Remote,Full-Time,2022-10-04,2023-01-23,False,Resigned,78500,0,3,7,3,5
E02200,Male,29,Married,Master,Customer Support,Support Agent,1,Remote,Part-Time,2020-07-29,,True,,52500,10,4,5,66,4
E00067,Female,32,Married,PhD,Human Resources,Recruiter,1,Bengaluru,Full-Time,2022-09-20,,True,,60000,20,5,5,39,17
E01883,Female,29,Single,PhD,Marketing,SEO Specialist,3,Delhi,Full-Time,2020-08-13,,True,,70000,10,3,10,65,3
E00232,Male,30,Married,High School,IT,Software Engineer,1,Chennai,Contract,2025-03-19,,True,,122500,0,2,5,9,3
E01768,Male,31,Married,PhD,IT,IT Support,2,Mumbai,Contract,2023-10-20,2023-12-18,False,Performance / Termination,116000,0,3,3,1,3
E00862,Female,32,Single,High School,IT,IT Support,5,Remote,Full-Time,2021-02-15,,True,,155500,0,4,4,59,0
E02985,Female,34,Married,Bachelor,Marketing,Marketing Analyst,1,Bengaluru,Full-Time,2020-08-16,,True,,88500,0,3,5,65,7
E01653,Female,41,Married,Diploma,Customer Support,Support Lead,5,Mumbai,Full-Time,2024-07-28,,True,,100500,0,3,3,17,4
E00770,Female,31,Married,High School,Operations,Operations Analyst,2,Remote,Full-Time,2023-12-07,2024-01-17,False,Resigned,72500,5,3,6,1,9
E02548,Male,23,Single,High School,Sales,Business Development,1,Bengaluru,Full-Time,2020-07-24,2020-11-30,False,Resigned,83500,0,5,7,4,5
E02373,Male,31,Married,Master,Operations,Operations Analyst,1,Chennai,Full-Time,2025-08-14,,True,,68500,10,4,6,4,12
E02237,Female,33,Single,PhD,Customer Support,Escalation Specialist,1,Mumbai,Full-Time,2021-03-08,,True,,71500,5,3,3,58,5
E00206,Female,34,Married,Bachelor,Operations,Operations Analyst,6,Remote,Full-Time,2023-01-29,,True,,149000,0,4,4,35,6
E00182,Male,31,Married,High School,Marketing,SEO Specialist,3,Chennai,Full-Time,2021-06-22,,True,,114000,5,4,7,55,8
E00087,Female,35,Divorced,Master,Operations,Operations Analyst,6,Delhi,Full-Time,2023-02-04,,True,,103000,0,3,4,35,12
E01578,Male,43,Married,High School,Sales,Account Executive,7,Hyderabad,Full-Time,2023-10-06,,True,,166000,5,3,4,27,0
E00985,Female,36,Married,Bachelor,IT,Software Engineer,5,Mumbai,Part-Time,2022-07-07,,True,,184500,0,4,6,42,4
E00088,Male,34,Divorced,High School,IT,DevOps Engineer,1,Delhi,Full-Time,2025-05-15,,True,,88000,0,5,7,7,6
E01678,Male,34,Married,Bachelor,Human Resources,HR Analyst,5,Chennai,Full-Time,2024-09-11,,True,,124500,0,3,5,15,0
E01160,Male,35,Married,Bachelor,Marketing,Content Writer,5,Remote,Full-Time,2024-07-29,,True,,116000,10,5,6,17,12
E00953,Male,40,Married,High School,IT,Software Engineer,4,Chennai,Full-Time,2020-04-08,,True,,176500,5,3,6,69,0
E00764,Male,24,Married,High School,Marketing,Content Writer,1,Mumbai,Part-Time,2024-12-19,,True,,54500,5,3,8,12,0
E00051,Male,32,Married,PhD,Operations,Quality Analyst,5,Hyderabad,Contract,2025-04-03,2025-08-31,False,Resigned,124000,5,5,6,5,8
E02983,Female,37,Divorced,Diploma,Operations,Operations Analyst,4,Chennai,Full-Time,2021-08-15,,True,,137500,15,3,6,53,6
E01999,Female,30,Divorced,PhD,Sales,Sales Executive,1,Hyderabad,Part-Time,2021-03-30,2021-06-23,False,Resigned,1500000,5,5,4,2,3
E02277,Male,32,Married,Bachelor,Operations,Logistics Coordinator,2,Delhi,Full-Time,2021-05-02,2021-08-27,False,Retirement,105500,0,3,8,3,1
E01288,Female,35,Married,Master,Customer Support,Escalation Specialist,3,Mumbai,Full-Time,2023-03-14,,True,,79500,5,3,8,34,3
E00480,Female,28,Single,Master,Operations,Quality Analyst,1,Delhi,Full-Time,2022-07-14,2022-09-24,False,Resigned,86000,0,4,8,2,0
E02362,Male,32,Single,Master,Research & Development,Research Scientist,5,Hyderabad,Full-Time,2025-05-08,,True,,146500,0,5,5,7,9
E02507,male,24,Single,Master,IT,Software Engineer,1,Chennai,Full-Time,2022-11-01,,True,,117500,10,4,3,38,0
E01750,Female,33,Married,PhD,Operations,Quality Analyst,4,Remote,Full-Time,2023-10-19,2023-12-10,False,Resigned,83500,0,5,3,1,0
E00484,Male,27,Married,Bachelor,Customer Support,Escalation Specialist,1,Mumbai,Full-Time,2022-12-17,2023-04-10,False,Resigned,67000,10,3,6,3,9
E01858,Female,32,Single,PhD,,Accountant,3,Bengaluru,Full-Time,2024-12-17,,True,,94500,0,2,8,12,17
E00826,Female,45,Single,High School,IT,Software Engineer,7,Remote,Full-Time,2020-09-02,2021-01-21,False,Layoff,257000,15,5,3,4,10
E02397,Male,29,Single,Bachelor,Sales,Sales Executive,3,Chennai,Full-Time,2020-01-12,,True,,138000,5,4,5,72,10
E00735,Male,26,Divorced,Diploma,Sales,Sales Executive,2,Hyderabad,Full-Time,2021-06-24,,True,,74000,5,4,5,55,4
E01798,Male,34,Single,PhD,Customer Support,Escalation Specialist,2,Mumbai,Full-Time,2023-11-23,,True,,76500,0,3,6,25,14
E01946,Male,250,Married,Bachelor,Executive,CEO,3,Mumbai,Full-Time,2023-04-26,,True,,241500,5,5,7,32,3
E02941,Male,41,Married,PhD,Human Resources,HR Generalist,5,Chennai,Full-Time,2020-01-25,,True,,113000,5,4,10,72,3
E00095,Female,44,Married,High School,Customer Support,Support Agent,6,Hyderabad,Part-Time,2025-03-25,2025-07-07,False,Resigned,119000,10,5,6,3,8
E00414,Male,36,Single,Diploma,Research & Development,Product Engineer,2,Hyderabad,Full-Time,2021-04-28,2021-09-06,False,Retirement,139500,15,5,5,4,0
E00436,Male,29,Married,PhD,Operations,Logistics Coordinator,4,Chennai,Full-Time,2021-07-22,,True,,89000,10,3,5,54,0
E00754,Female,25,Married,High School,,Recruiter,2,Hyderabad,Full-Time,2023-12-22,,True,,82000,15,3,7,24,0
E01559,Male,32,Single,Bachelor,Customer Support,Escalation Specialist,1,Bengaluru,Full-Time,2021-09-21,,True,,72000,20,5,6,52,10
E00318,Female,37,Single,Master,Research & Development,Data Scientist,3,Bengaluru,Full-Time,2025-01-09,2025-03-10,False,Resigned,188000,0,3,5,2,4
E01304,Male,28,Married,Diploma,IT,Data Analyst,2,Delhi,Full-Time,2023-01-17,,True,,125000,0,3,5,35,7
E02609,Male,32,Married,High School,Finance,Credit Analyst,5,Mumbai,Full-Time,2021-05-22,,True,,146000,10,4,3,56,7
E01075,Female,33,Married,High School,IT,Software Engineer,3,Delhi,Full-Time,2021-08-10,,True,,181500,5,5,5,53,6
E00849,Male,33,Single,High School,Finance,Accountant,5,Remote,Full-Time,2021-07-24,,True,,106500,0,4,6,54,0
E00635,Female,32,Married,PhD,,Quality Analyst,2,Mumbai,Full-Time,2020-01-10,,True,,111000,10,3,9,72,1
E00708,Female,28,Married,Master,IT,Data Analyst,2,Mumbai,Full-Time,2020-10-04,,True,,120000,10,3,4,63,2
E00604,Female,26,Married,Master,Operations,Operations Analyst,2,Bengaluru,Full-Time,2025-11-07,,True,,66000,15,3,8,1,18
E00370,Female,34,Married,Diploma,IT,DevOps Engineer,2,Delhi,Full-Time,2025-11-10,,True,,160500,5,5,9,1,1
E02564,Female,30,Married,PhD,Customer Support,Support Agent,3,Mumbai,Full-Time,2022-09-30,,True,,82500,10,3,6,39,6
E01567,Female,40,Married,High School,IT,Data Analyst,5,Mumbai,Full-Time,2020-05-10,,True,,229000,5,4,5,68,0
E00921,Male,35,Married,Master,Finance,Accountant,5,Bengaluru,Full-Time,2023-05-28,2023-09-19,False,Relocation,180500,5,5,5,3,7
E01230,Female,44,Single,PhD,Research & Development,Data Scientist,7,Remote,Full-Time,2025-08-05,,True,,306000,5,4,8,4,4
E02461,Female,32,Single,High School,Human Resources,Recruiter,5,Chennai,Full-Time,2020-10-03,,True,,89500,0,4,6,63,8
E02252,Female,35,Married,Bachelor,Finance,Accountant,2,Mumbai,Part-Time,2024-01-29,,True,,90500,5,5,7,23,6
E00884,Female,33,Single,Diploma,Operations,Logistics Coordinator,2,Bengaluru,Full-Time,2024-01-16,,True,,83000,5,5,4,23,1
E00716,Male,26,Single,High School,Marketing,Content Writer,1,Bengaluru,Full-Time,2020-08-25,,True,,59500,10,4,4,65,0
E00144,Male,31,Married,Master,Human Resources,Recruiter,5,Chennai,Contract,2023-10-12,,True,,130000,10,5,4,27,0
E02585,male,35,Single,Bachelor,Customer Support,Support Agent,2,Chennai,Full-Time,2022-12-27,,True,,61000,0,4,7,36,0
E01913,Male,31,Married,Bachelor,Sales,Business Development,3,Mumbai,Full-Time,2023-03-10,,True,,93500,0,3,7,34,9
E00234,Female,30,Married,Master,IT,IT Support,1,Mumbai,Part-Time,2024-05-06,2024-09-06,False,Resigned,142500,10,5,6,4,7
E02952,Male,29,Married,Diploma,IT,Software Engineer,3,Mumbai,Full-Time,2020-04-20,2020-06-29,False,Retirement,163000,5,4,4,2,7
E02502,Unknown,35,Single,PhD,Customer Support,Escalation Specialist,2,Hyderabad,Full-Time,2024-06-20,,True,,75500,5,3,5,18,6
E00686,Male,39,Married,Diploma,Human Resources,Recruiter,4,Delhi,Full-Time,2023-01-24,,True,,131000,5,4,5,35,9
E01880,Male,31,Single,High School,Human Resources,Recruiter,3,Mumbai,Full-Time,2023-11-23,,True,,71000,10,4,4,25,2
E02034,Male,36,Married,Master,Marketing,Content Writer,2,Delhi,Full-Time,2023-11-21,,True,,71000,15,3,7,25,0
E02561,Male,31,Married,Master,Sales,Business Development,1,Remote,Full-Time,2021-06-24,,True,,,15,3,8,55,2
E01391,Male,27,Married,PhD,Operations,Quality Analyst,1,Remote,Full-Time,2021-02-13,2021-06-01,False,Layoff,74000,0,4,6,3,4
E01949,Female,29,Married,PhD,Finance,Accountant,3,Chennai,Full-Time,2021-04-21,,True,,121000,5,3,6,57,8
E02172,Male,40,Married,High School,Customer Support,Escalation Specialist,4,Bengaluru,Full-Time,2025-04-01,,True,,78500,10,5,2,9,8
E02687,Male,34,Married,Bachelor,Operations,Logistics Coordinator,4,Remote,Full-Time,2025-07-04,2025-09-13,False,Performance / Termination,119500,5,2,8,2,6
E00799,Female,38,Married,Master,Operations,Operations Analyst,3,Chennai,Full-Time,2025-05-31,,True,,126500,10,5,9,7,0
E01923,Female,25,Single,Master,Operations,Operations Analyst,2,Bengaluru,Full-Time,2025-04-15,2025-08-01,False,Resigned,105500,0,4,5,3,9
E02663,Male,25,Married,Bachelor,Executive,CEO,2,Delhi,Full-Time,2021-09-13,,True,,186000,15,4,4,52,16
E00991,Female,36,Married,PhD,IT,Software Engineer,3,Hyderabad,Full-Time,2022-03-10,,True,,175500,5,5,7,46,8
E01940,Female,42,Married,Master,Customer Support,Support Lead,7,Bengaluru,Full-Time,2024-04-30,,True,,130500,0,2,7,20,2
E02202,Male,36,Married,PhD,Customer Support,Support Agent,3,Bengaluru,Full-Time,2022-09-03,2022-10-26,False,Performance / Termination,54500,10,4,5,1,0
E00529,Female,27,Married,Bachelor,Customer Support,Support Agent,2,Remote,Part-Time,2020-05-24,2020-09-30,False,Retirement,83000,0,3,4,4,6
E02374,Male,30,Married,Diploma,Finance,Accountant,2,Delhi,Full-Time,2022-06-04,,True,,126500,0,3,7,43,4
E01580,Female,26,Single,PhD,Finance,Accountant,1,Remote,Full-Time,2023-01-31,,True,,74500,0,3,6,35,2
E02313,Female,30,Married,Master,Customer Support,Support Agent,4,Chennai,Full-Time,2020-01-29,,True,,63000,0,1,6,72,0
E02613,Male,29,Married,Master,IT,IT Support,2,Bengaluru,Full-Time,2021-11-28,,True,,96500,10,3,7,49,2
E01249,Female,25,Married,Bachelor,Operations,Quality Analyst,2,Delhi,Full-Time,2021-01-21,,True,,106000,10,3,8,60,5
E00804,Male,30,Single,Master,Operations,Operations Analyst,2,Delhi,Full-Time,2020-07-02,,True,,71000,0,3,6,66,7
E00695,Female,31,Single,High School,Customer Support,Support Lead,3,Hyderabad,Full-Time,2023-07-17,,True,,75500,10,4,4,29,5
E01582,Male,24,Married,High School,Sales,Account Executive,1,Mumbai,Full-Time,2023-11-03,2024-03-06,False,Resigned,81500,5,1,7,4,0
E00569,Female,34,Divorced,PhD,IT,Software Engineer,2,Chennai,Full-Time,2025-03-04,,True,,97500,10,5,8,10,0
E00615,Female,38,Divorced,Diploma,Marketing,Content Writer,3,Chennai,Full-Time,2025-02-07,,True,,115500,5,4,3,10,2
E02351,Female,34,Single,Master,Executive,COO,1,Delhi,Full-Time,2024-10-29,,True,,209000,0,2,10,14,6
E00366,Female,33,Married,PhD,Finance,Accountant,2,Bengaluru,Full-Time,2021-05-08,2021-07-06,False,Resigned,119000,5,4,6,1,0
E01706,Male,28,Married,Master,Customer Support,Escalation Specialist,3,Chennai,Full-Time,2024-06-01,,True,,73500,10,2,6,19,4
E02392,Female,31,Single,Bachelor,Marketing,SEO Specialist,3,Hyderabad,Full-Time,2024-01-11,,True,,110500,0,3,7,24,0
E02217,Male,35,Divorced,Diploma,Human Resources,HR Generalist,3,Mumbai,Full-Time,2025-07-18,,True,,88500,0,5,6,5,10
E01422,Female,37,Divorced,Master,Customer Support,Escalation Specialist,5,Remote,Full-Time,2022-04-17,,True,,77500,0,3,5,45,22
E02259,Male,35,Married,Bachelor,IT,DevOps Engineer,2,Chennai,Full-Time,2021-02-19,,True,,138500,5,5,6,59,8
E00400,Female,27,Married,High School,Customer Support,Support Lead,1,Bengaluru,Full-Time,2025-06-04,,True,,68500,0,4,7,7,4
E01493,Male,31,Married,Bachelor,IT,IT Support,3,Hyderabad,Full-Time,2022-03-09,,True,,112500,0,4,8,46,4
E00614,Female,26,Married,PhD,Sales,Account Executive,1,Delhi,Full-Time,2020-07-08,,True,,78000,5,4,6,66,2
E01484,Male,32,Married,Master,Sales,Account Executive,4,Chennai,Full-Time,2025-09-17,,True,,146500,10,4,8,3,9
E02269,Female,37,Married,High School,Operations,Operations Analyst,5,Remote,Full-Time,2020-07-27,,True,,124500,5,3,4,66,9
E00496,Male,26,Single,Bachelor,Human Resources,Recruiter,2,Mumbai,Full-Time,2020-06-10,,True,,69500,0,5,6,67,0
E02733,male,29,Married,Master,Finance,Accountant,3,Chennai,Full-Time,2020-06-02,2020-09-07,False,Resigned,98500,10,4,7,3,0
E01772,Male,32,Divorced,High School,Operations,Quality Analyst,2,Mumbai,Full-Time,2025-03-12,,True,,109000,5,3,6,9,2
E00255,Female,34,Married,Bachelor,Sales,Business Development,4,Bengaluru,Full-Time,2021-11-26,,True,,114500,10,4,6,49,0
E01021,Female,32,Married,Diploma,IT,Data Analyst,2,Bengaluru,Part-Time,2025-06-28,2025-10-03,False,Resigned,142500,0,4,6,3,2
E02159,Male,32,Married,High School,Human Resources,HR Analyst,5,Mumbai,Full-Time,2024-09-08,,True,,95000,5,5,7,15,4
E02532,Male,34,Married,Master,Operations,Quality Analyst,4,Hyderabad,Full-Time,2021-04-01,,True,,84000,5,4,8,57,6
E02935,Female,40,Married,High School,Finance,Credit Analyst,4,Chennai,Full-Time,2022-10-03,2023-02-10,False,Retirement,121500,20,4,8,4,3
E02003,Female,25,Married,High School,Customer Support,Support Lead,1,Chennai,Part-Time,2023-02-05,,True,,69500,15,4,9,35,13
